label,post_content
general,"""When we focus on our growth, we are shedding the layers that hinder us from receiving what we deserve and inviting what is meant for our highest good 🫶🏽\n\nRemove any old story that fights to keep you in a state of lack. Step into your power. You are already everything you wish to be ✨\n\nA gentle reminder that you have the ability to channel any version you desire 🤍"""
general,"""but first, brunch 🥞☕️"""
general,"""I can finally take my supplement capsules with ease 🥹"""
general,"""had to repost one of my favourite videos of us 🥹❤️"""
general,"""happy mama 🤍"""
general,"""fun times with good ol self-timer 📸"""
general,"""Took our lil pumpkin to the pumpkin patch 🎃🍂"""
general,"""“I, myself am strange and unusual” Lydia Deetz 🎃"""
general,"""1 minute of love and stillness for the weight of our planet 🌍🤍"""
general,"""Hug your loved ones and extra tight today. Nothing else compares 🤍"""
general,"""This M2 Max Macbook Pro benchmarked higher than M1 MAx (CPU) and only 10% slower than M1 Ultra (GPU) ... if you're familiar with how great those chips were, you'll understand how bonkers of a statement that is. What a sick machine. I feel like Spongebob in the next slide 😅"""
general,"""What if my instagram is just tweets"""
general,"""Just in case you were thinking about getting one… don’t"""
general,"""Just dropped my first impressions video of the Galaxy S23 series - they’re in cruise control for this round of upgrades, so really is a new chip, slightly bumped batteries, and camera sensor upgrades. 200 megapixels in the Ultra. We’ll see how much of a difference that makes 👀"""
general,"""My intrusive thoughts make it into the videos sometimes"""
general,"""Introducing the matte carbon wallet (limited edition) 🖤\n\nLink in bio! (Edit: They sold out in 15 minutes but we’re doing a giveaway of 1 on Twitter)"""
general,"""I don’t know who needs to take a 100x photo of the moon, but clearly the Galaxy S23 Ultra is the phone for you (SWIPE for the photo)"""
general,"""Current homescreen. S23 Ultra. Overdrop weather widget. Backdrops app wallpaper."""
general,"""Ready to pawdcast (I'm sorry)"""
general,"""They didn’t have to go this hard"""
general,"""A Rare iPhone Environmental W (until everyone turns it off)"""
general,"""I've played ultimate frisbee for 15 years now, and every single season there's always something Ive found to be a better player than the previous year. Can't wait to put it all together and run it back with the best D line on the planet @empireultimate. Come out to some games this year, eh? We play this regular season in New York, Philadelphia, Washington DC, Toronto, Boston, Montreal, Denver and Salt Lake City."""
general,"""Currently charging a non-Tesla at a Tesla supercharger for the first time in the US with this “magic dock” adapter. It works shockingly well, about as close to plug and play as you can get. But there will be some concerns with the short cable and non-Teslas taking 2 spots to charge when the port is on the wrong side. Still a game changer though 👀"""
general,"""I love lamp"""
general,"""So I said yes to everything in my I box for a month... clearly this job is to die for"""
general,"""For a secure ultrasonic fingerprint reader, VIVO is finally taking the step up 👀"""
general,"""Lemonade iPhone 14 color\n(some of ya’ll aren’t old enough to remember the yellow subscribe button)"""
general,"""Summer shoes on! I believe this is her final form 🔥"""
general,"""Just giggling in the produce aisle unable to explain to anyone why this is funny. If you know you know 😅"""
general,"""Tesla’s Wireless Charger: Explained"""
general,"""I normally have pretty low expectations for 2-in-1 gadgets, but this one is actually kinda sick"""
general,"""The Magic Mouse is the worst Apple product ever made, but that hasn’t stopped people from making overprice accessories for it 😭"""
general,"""Fun fact about the Rivian R1S. Gimmick? Maybe. Sweet SUV? Absolutely. Full video review up on YouTube now 👀"""
general,"""Just shot a PRODUCT LAUNCH VIDEO this week! I’m beyond excited to share everything we’ve been working on, and this will all make sense… SOON"""
general,"""Year 10 as a Pro\nYear 17 playing ultimate \nSWIPE for our schedule to see when we’re in your city this season! @empireultimate\nPhoto by @avocebehindthelens 📸"""
general,"""Soooo I spent $40,000 to unbox this factory sealed original iPhone. Go watch it on YouTube please 😭"""
general,"""I made my own shoe with Atoms! It’s called 251. The length of my first YouTube video was 2:51, and this feels like a new beginning in the same way 🤓 Everything from the sole to the laces was designed by yours truly. It’s been a 2 year design/build process and I’m so pumped to finally get them out in the world! They ship immediately and link is in bio!"""
general,"""The story behind my collaboration with Atoms for a sneaker: I think my favorite video I’ve ever made was when I got to interview Kobe Bryant (during his farewell tour season, in the basement of the Staples Center). I was obviously pretty awestruck, (it was my first interview ever) but I also came away from that super impressed with his approach to creating his own sneakers. He had an incredible amount of input into all of the details of his own signature shoe, and it showed. Turns out that’s pretty rare for a signature shoe athlete.\n\nFast forward a few years, and when Atoms approached me with their vision for a completely new sneaker, I was immediately intrigued. Now I won’t name names, but I’d actually gotten that pitch before, but it turned out to essentially be a chance to slap my name on something that was almost finished… not interested in that. But Atoms was completely game to start from scratch and create something completely new… I couldn’t say yes fast enough.\n\nThis was in 2020, and I was straight off to the drawing board, firing ideas at Atoms designers and experts, and figuring out what could work, what couldn’t, what would cost more, what would cost less, etc. It quickly grew into a deep collaboration between myself and the Atoms team. We shared a passion for design and innovation, and we knew that we could create something truly unique together.\n\nSo if you haven’t already, I encourage you to check out the result of the MKBHD x Atoms collaboration. It represents my best ideas as a product enthusiast, and a sneakerhead for a comfortable, versatile, daily wear shoe. It's only available for a limited time, and it's a chance to own something truly special. Thanks for your support, guys, and as always, stay tuned for more!\n\n#WearYourKicks"""
general,"""NYC \n🔴⚫️⚪️\n251"""
general,"""Will the better specs on paper pull people from iPad land?"""
general,"""MKBHDunked on"""
general,"""“Act natural”"""
general,"""My collab with Elmo and the Sesame Street crew is now up! Check out the Sesame Street YouTube channel 🥹"""
general,"""Shot on iPhone"""
general,"""Pixel Fold hands on is now live on the channel 👀\n\nIt’s thing is $1800 which will clearly make it a tough sell, but for the Pixel fan who was waiting for this… I am very interested"""
general,"""Google 🤝 Apple\n\nLove when tech companies actually have to work together collaboratively instead of destructively"""
general,"""My official petition for a transparent version of every gadget"""
general,"""Fitting all this stuff in under 60 seconds is impossible, @forrest.auto.reviews.official I don’t know how you do it!"""
general,"""We want to remind you that taking care of yourself doesn’t have to be a chore! Games like “Hear and Seek” are a fun way to reconnect with your mind, body, and surroundings. 💛  Join the fun with @mkbhd and watch the special in our link in story! #ElmosMindfulnessSpectacular #WellnessWednesday #EmotionalWellbeing"""
general,"""RAZR beat Samsung to the punch by covering the whole outside of their flip phone with another screen… $999. cop or drop?"""
general,"""Shot on Pixel 7 Pro"""
general,"""It’s true. I went back on @firstwefeast Hot Ones. What could possibly go wrong? (Literally all the sauces except da bomb are different from last time, and the finale is a @playdiablo #DiabloIV sauce at the end) #sponsored"""
